"Date","Close.Last","Company"
2017-05-17,55.36,"QCOM"
2017-05-16,55.95,"QCOM"
2017-05-15,55.4,"QCOM"
2017-05-12,55.32,"QCOM"
2017-05-11,54.68,"QCOM"
2017-05-10,55.33,"QCOM"
2017-05-09,55.15,"QCOM"
2017-05-08,54.62,"QCOM"
2017-05-05,54.93,"QCOM"
2017-05-04,54.91,"QCOM"
2017-05-03,54.49,"QCOM"
2017-05-02,53.29,"QCOM"
2017-05-01,53.6,"QCOM"
2017-04-28,53.74,"QCOM"
2017-04-27,53.21,"QCOM"
2017-04-26,53.04,"QCOM"
2017-04-25,53,"QCOM"
2017-04-24,52.81,"QCOM"
2017-04-21,52.5,"QCOM"
2017-04-20,52.66,"QCOM"
2017-04-19,52.61,"QCOM"
2017-04-18,52.67,"QCOM"
2017-04-17,52.89,"QCOM"
2017-04-13,52.79,"QCOM"
2017-04-12,53.39,"QCOM"
2017-04-11,55.35,"QCOM"
2017-04-10,56.52,"QCOM"
2017-04-07,56.32,"QCOM"
2017-04-06,56.53,"QCOM"
2017-04-05,56.47,"QCOM"
2017-04-04,56.68,"QCOM"
2017-04-03,56.5,"QCOM"
2017-03-31,57.34,"QCOM"
2017-03-30,57.2,"QCOM"
2017-03-29,57.36,"QCOM"
2017-03-28,57.38,"QCOM"
2017-03-27,56.66,"QCOM"
2017-03-24,56.92,"QCOM"
2017-03-23,56.81,"QCOM"
2017-03-22,57.04,"QCOM"
2017-03-21,56.8,"QCOM"
2017-03-20,57.81,"QCOM"
2017-03-17,57.55,"QCOM"
2017-03-16,58.35,"QCOM"
2017-03-15,58.52,"QCOM"
2017-03-14,58.22,"QCOM"
2017-03-13,58.46,"QCOM"
2017-03-10,58.64,"QCOM"
2017-03-09,57.97,"QCOM"
2017-03-08,57.77,"QCOM"
2017-03-07,56.73,"QCOM"
2017-03-06,56.45,"QCOM"
2017-03-03,56.44,"QCOM"
2017-03-02,56.37,"QCOM"
2017-03-01,57.01,"QCOM"
2017-02-28,56.48,"QCOM"
2017-02-27,56.73,"QCOM"
2017-02-24,57.22,"QCOM"
2017-02-23,57.14,"QCOM"
2017-02-22,57.1,"QCOM"
2017-02-21,56.75,"QCOM"
2017-02-17,56.46,"QCOM"
2017-02-16,56.88,"QCOM"
2017-02-15,56.49,"QCOM"
2017-02-14,55.48,"QCOM"
2017-02-13,54.93,"QCOM"
2017-02-10,54,"QCOM"
2017-02-09,52.88,"QCOM"
2017-02-08,52.89,"QCOM"
2017-02-07,53.27,"QCOM"
2017-02-06,52.88,"QCOM"
2017-02-03,52.98,"QCOM"
2017-02-02,52.66,"QCOM"
2017-02-01,53.15,"QCOM"
2017-01-31,53.43,"QCOM"
2017-01-30,53.61,"QCOM"
2017-01-27,54.24,"QCOM"
2017-01-26,54.05,"QCOM"
2017-01-25,56.9,"QCOM"
2017-01-24,55,"QCOM"
2017-01-23,54.88,"QCOM"
2017-01-20,62.88,"QCOM"
2017-01-19,64.44,"QCOM"
2017-01-18,65.13,"QCOM"
2017-01-17,64.19,"QCOM"
2017-01-13,66.88,"QCOM"
2017-01-12,66.12,"QCOM"
2017-01-11,66.1,"QCOM"
2017-01-10,65.63,"QCOM"
2017-01-09,65.65,"QCOM"
2017-01-06,65.53,"QCOM"
2017-01-05,65.55,"QCOM"
2017-01-04,65.47,"QCOM"
2017-01-03,65.4,"QCOM"
2016-12-30,65.2,"QCOM"
2016-12-29,66.04,"QCOM"
2016-12-28,65.75,"QCOM"
2016-12-27,67.25,"QCOM"
2016-12-23,66.86,"QCOM"
2016-12-22,66.76,"QCOM"
2016-12-21,67.16,"QCOM"
2016-12-20,66.91,"QCOM"
2016-12-19,67.02,"QCOM"
2016-12-16,66.46,"QCOM"
2016-12-15,68.03,"QCOM"
2016-12-14,67.56,"QCOM"
2016-12-13,69.34,"QCOM"
2016-12-12,68.47,"QCOM"
2016-12-09,68.52,"QCOM"
2016-12-08,68.55,"QCOM"
2016-12-07,68.34,"QCOM"
2016-12-06,67.45,"QCOM"
2016-12-05,66.36,"QCOM"
2016-12-02,65.84,"QCOM"
2016-12-01,64.16,"QCOM"
2016-11-30,68.13,"QCOM"
2016-11-29,66.77,"QCOM"
2016-11-28,67.1,"QCOM"
2016-11-25,68.29,"QCOM"
2016-11-23,68.13,"QCOM"
2016-11-22,68.31,"QCOM"
2016-11-21,67.1,"QCOM"
2016-11-18,67.31,"QCOM"
2016-11-17,66.67,"QCOM"
2016-11-16,66.3,"QCOM"
2016-11-15,66.77,"QCOM"
2016-11-14,65.93,"QCOM"
2016-11-11,66.88,"QCOM"
2016-11-10,66.31,"QCOM"
2016-11-09,67.88,"QCOM"
2016-11-08,68.27,"QCOM"
2016-11-07,68.46,"QCOM"
2016-11-04,66.73,"QCOM"
2016-11-03,66.95,"QCOM"
2016-11-02,67.09,"QCOM"
2016-11-01,68.34,"QCOM"
2016-10-31,68.72,"QCOM"
2016-10-28,68.4,"QCOM"
2016-10-27,70.09,"QCOM"
2016-10-26,68.2,"QCOM"
2016-10-25,67.71,"QCOM"
2016-10-24,68.06,"QCOM"
2016-10-21,67.93,"QCOM"
2016-10-20,67.34,"QCOM"
2016-10-19,65.79,"QCOM"
2016-10-18,66.1,"QCOM"
2016-10-17,65.19,"QCOM"
2016-10-14,65.7,"QCOM"
2016-10-13,65.7,"QCOM"
2016-10-12,66.06,"QCOM"
2016-10-11,66.09,"QCOM"
2016-10-10,67.25,"QCOM"
2016-10-07,68.19,"QCOM"
2016-10-06,67.54,"QCOM"
2016-10-05,66.84,"QCOM"
2016-10-04,66.68,"QCOM"
2016-10-03,67.11,"QCOM"
2016-09-30,68.5,"QCOM"
2016-09-29,67.45,"QCOM"
2016-09-28,63.45,"QCOM"
2016-09-27,63.31,"QCOM"
2016-09-26,62.31,"QCOM"
2016-09-23,62.75,"QCOM"
2016-09-22,63.52,"QCOM"
2016-09-21,63.57,"QCOM"
2016-09-20,62.7,"QCOM"
2016-09-19,62.86,"QCOM"
2016-09-16,62.99,"QCOM"
2016-09-15,62.54,"QCOM"
2016-09-14,61.59,"QCOM"
2016-09-13,61.29,"QCOM"
2016-09-12,62.25,"QCOM"
2016-09-09,60.52,"QCOM"
2016-09-08,62.69,"QCOM"
2016-09-07,62.43,"QCOM"
2016-09-06,63.09,"QCOM"
2016-09-02,63.35,"QCOM"
2016-09-01,63.47,"QCOM"
2016-08-31,63.07,"QCOM"
2016-08-30,62.94,"QCOM"
2016-08-29,62.98,"QCOM"
2016-08-26,62.97,"QCOM"
2016-08-25,62.64,"QCOM"
2016-08-24,62.61,"QCOM"
2016-08-23,63.09,"QCOM"
2016-08-22,62.83,"QCOM"
2016-08-19,62.76,"QCOM"
2016-08-18,63.04,"QCOM"
2016-08-17,62.28,"QCOM"
2016-08-16,62.07,"QCOM"
2016-08-15,62.43,"QCOM"
2016-08-12,61.71,"QCOM"
2016-08-11,61.74,"QCOM"
2016-08-10,61.71,"QCOM"
2016-08-09,61.99,"QCOM"
2016-08-08,61.58,"QCOM"
2016-08-05,62,"QCOM"
2016-08-04,60.98,"QCOM"
2016-08-03,61.01,"QCOM"
2016-08-02,60.6,"QCOM"
2016-08-01,61.85,"QCOM"
2016-07-29,62.58,"QCOM"
2016-07-28,62.43,"QCOM"
2016-07-27,62.51,"QCOM"
2016-07-26,61.35,"QCOM"
2016-07-25,60.73,"QCOM"
2016-07-22,61.15,"QCOM"
2016-07-21,59.93,"QCOM"
2016-07-20,55.82,"QCOM"
2016-07-19,55.14,"QCOM"
2016-07-18,55.35,"QCOM"
2016-07-15,54.75,"QCOM"
2016-07-14,54.88,"QCOM"
2016-07-13,54.83,"QCOM"
2016-07-12,54.62,"QCOM"
2016-07-11,54.115,"QCOM"
2016-07-08,54.19,"QCOM"
2016-07-07,52.93,"QCOM"
2016-07-06,52.37,"QCOM"
2016-07-05,51.94,"QCOM"
2016-07-01,53,"QCOM"
2016-06-30,53.57,"QCOM"
2016-06-29,53.55,"QCOM"
2016-06-28,52.51,"QCOM"
2016-06-27,51.14,"QCOM"
2016-06-24,52.12,"QCOM"
2016-06-23,55.55,"QCOM"
2016-06-22,54.04,"QCOM"
2016-06-21,53.88,"QCOM"
2016-06-20,53.89,"QCOM"
2016-06-17,53.55,"QCOM"
2016-06-16,53.42,"QCOM"
2016-06-15,53.28,"QCOM"
2016-06-14,52.7,"QCOM"
2016-06-13,52.83,"QCOM"
2016-06-10,53.83,"QCOM"
2016-06-09,54.98,"QCOM"
2016-06-08,54.94,"QCOM"
2016-06-07,54.84,"QCOM"
2016-06-06,54.89,"QCOM"
2016-06-03,54.94,"QCOM"
2016-06-02,54.88,"QCOM"
2016-06-01,54.79,"QCOM"
2016-05-31,54.92,"QCOM"
2016-05-27,55.27,"QCOM"
2016-05-26,55.74,"QCOM"
2016-05-25,55.98,"QCOM"
2016-05-24,55.59,"QCOM"
2016-05-23,54.18,"QCOM"
2016-05-20,54.52,"QCOM"
2016-05-19,52.76,"QCOM"
2016-05-18,52.79,"QCOM"
2016-05-17,51.99,"QCOM"
2016-05-16,51.91,"QCOM"
2016-05-13,51.32,"QCOM"
2016-05-12,51.51,"QCOM"
2016-05-11,52.15,"QCOM"
2016-05-10,52.15,"QCOM"
2016-05-09,51.2,"QCOM"
2016-05-06,50.92,"QCOM"
2016-05-05,51.13,"QCOM"
2016-05-04,50.49,"QCOM"
2016-05-03,50.73,"QCOM"
2016-05-02,51.11,"QCOM"
2016-04-29,50.52,"QCOM"
2016-04-28,52.13,"QCOM"
2016-04-27,52.9,"QCOM"
2016-04-26,52.91,"QCOM"
2016-04-25,52.43,"QCOM"
2016-04-22,52.64,"QCOM"
2016-04-21,51.67,"QCOM"
2016-04-20,52.09,"QCOM"
2016-04-19,51.83,"QCOM"
2016-04-18,51.55,"QCOM"
2016-04-15,51.06,"QCOM"
2016-04-14,51.82,"QCOM"
2016-04-13,51.92,"QCOM"
2016-04-12,50.82,"QCOM"
2016-04-11,51,"QCOM"
2016-04-08,50.56,"QCOM"
2016-04-07,50.03,"QCOM"
2016-04-06,50.62,"QCOM"
2016-04-05,50.07,"QCOM"
2016-04-04,50.65,"QCOM"
2016-04-01,50.88,"QCOM"
2016-03-31,51.14,"QCOM"
2016-03-30,50.99,"QCOM"
2016-03-29,50.69,"QCOM"
2016-03-28,50.19,"QCOM"
2016-03-24,50.86,"QCOM"
2016-03-23,50.99,"QCOM"
2016-03-22,52.02,"QCOM"
2016-03-21,52.21,"QCOM"
2016-03-18,51.59,"QCOM"
2016-03-17,51.38,"QCOM"
2016-03-16,51.3,"QCOM"
2016-03-15,51.63,"QCOM"
2016-03-14,52.09,"QCOM"
2016-03-11,52.22,"QCOM"
2016-03-10,52.02,"QCOM"
2016-03-09,51.95,"QCOM"
2016-03-08,52.46,"QCOM"
2016-03-07,53.3,"QCOM"
2016-03-04,52.66,"QCOM"
2016-03-03,52.38,"QCOM"
2016-03-02,52.85,"QCOM"
2016-03-01,52.11,"QCOM"
2016-02-29,50.79,"QCOM"
2016-02-26,51.62,"QCOM"
2016-02-25,51.64,"QCOM"
2016-02-24,51.52,"QCOM"
2016-02-23,50.42,"QCOM"
2016-02-22,51.28,"QCOM"
2016-02-19,49.42,"QCOM"
2016-02-18,49.08,"QCOM"
2016-02-17,48.41,"QCOM"
2016-02-16,46.73,"QCOM"
2016-02-12,44.56,"QCOM"
2016-02-11,43,"QCOM"
2016-02-10,42.96,"QCOM"
2016-02-09,43.61,"QCOM"
2016-02-08,43.89,"QCOM"
2016-02-05,44.02,"QCOM"
2016-02-04,45.66,"QCOM"
2016-02-03,44.73,"QCOM"
2016-02-02,43.15,"QCOM"
2016-02-01,46.11,"QCOM"
2016-01-29,45.34,"QCOM"
2016-01-28,43.59,"QCOM"
2016-01-27,47.53,"QCOM"
2016-01-26,48.52,"QCOM"
2016-01-25,47.58,"QCOM"
2016-01-22,48.07,"QCOM"
2016-01-21,47.05,"QCOM"
2016-01-20,45.93,"QCOM"
2016-01-19,46.09,"QCOM"
2016-01-15,45.82,"QCOM"
2016-01-14,47.73,"QCOM"
2016-01-13,46.1,"QCOM"
2016-01-12,46.52,"QCOM"
2016-01-11,46.07,"QCOM"
2016-01-08,45.875,"QCOM"
2016-01-07,46.14,"QCOM"
2016-01-06,48.64,"QCOM"
2016-01-05,49.14,"QCOM"
2016-01-04,50.12,"QCOM"
2015-12-31,49.985,"QCOM"
2015-12-30,50.41,"QCOM"
2015-12-29,50.88,"QCOM"
2015-12-28,49.58,"QCOM"
2015-12-24,49.55,"QCOM"
2015-12-23,49.04,"QCOM"
2015-12-22,49.065,"QCOM"
2015-12-21,48.76,"QCOM"
2015-12-18,47.43,"QCOM"
2015-12-17,47.54,"QCOM"
2015-12-16,48.07,"QCOM"
2015-12-15,48.02,"QCOM"
2015-12-14,46.83,"QCOM"
2015-12-11,47.46,"QCOM"
2015-12-10,48.57,"QCOM"
2015-12-09,48.59,"QCOM"
2015-12-08,49.48,"QCOM"
2015-12-07,52.43,"QCOM"
2015-12-04,52.34,"QCOM"
2015-12-03,51.4,"QCOM"
2015-12-02,51.85,"QCOM"
2015-12-01,49.3,"QCOM"
2015-11-30,48.79,"QCOM"
2015-11-27,48.54,"QCOM"
2015-11-25,49.1,"QCOM"
2015-11-24,49.41,"QCOM"
2015-11-23,48.965,"QCOM"
2015-11-20,49.62,"QCOM"
2015-11-19,48.39,"QCOM"
2015-11-18,48,"QCOM"
2015-11-17,52.98,"QCOM"
2015-11-16,52.77,"QCOM"
2015-11-13,51.94,"QCOM"
2015-11-12,52.58,"QCOM"
2015-11-11,52.85,"QCOM"
2015-11-10,52.27,"QCOM"
2015-11-09,52.94,"QCOM"
2015-11-06,53.42,"QCOM"
2015-11-05,51.07,"QCOM"
2015-11-04,60.26,"QCOM"
2015-11-03,60.87,"QCOM"
2015-11-02,60.64,"QCOM"
2015-10-30,59.42,"QCOM"
2015-10-29,60,"QCOM"
2015-10-28,60.265,"QCOM"
2015-10-27,59.28,"QCOM"
2015-10-26,59.21,"QCOM"
2015-10-23,60.725,"QCOM"
2015-10-22,60.43,"QCOM"
2015-10-21,58.97,"QCOM"
2015-10-20,59,"QCOM"
2015-10-19,59.1,"QCOM"
2015-10-16,59.91,"QCOM"
2015-10-15,59.26,"QCOM"
2015-10-14,58.63,"QCOM"
2015-10-13,57.51,"QCOM"
2015-10-12,57.79,"QCOM"
2015-10-09,57.78,"QCOM"
2015-10-08,57.66,"QCOM"
2015-10-07,56.61,"QCOM"
2015-10-06,56.32,"QCOM"
2015-10-05,56.23,"QCOM"
2015-10-02,55.07,"QCOM"
2015-10-01,53.18,"QCOM"
2015-09-30,53.73,"QCOM"
2015-09-29,52.43,"QCOM"
2015-09-28,52.54,"QCOM"
2015-09-25,53.22,"QCOM"
2015-09-24,53.27,"QCOM"
2015-09-23,53.56,"QCOM"
2015-09-22,53.94,"QCOM"
2015-09-21,54.39,"QCOM"
2015-09-18,54.45,"QCOM"
2015-09-17,54.98,"QCOM"
2015-09-16,55.2,"QCOM"
2015-09-15,54.87,"QCOM"
2015-09-14,54.31,"QCOM"
2015-09-11,54.66,"QCOM"
2015-09-10,55.33,"QCOM"
2015-09-09,54.32,"QCOM"
2015-09-08,55.2,"QCOM"
2015-09-04,54.29,"QCOM"
2015-09-03,55.55,"QCOM"
2015-09-02,55.86,"QCOM"
2015-09-01,55.02,"QCOM"
2015-08-31,56.58,"QCOM"
2015-08-28,57.45,"QCOM"
2015-08-27,57.36,"QCOM"
2015-08-26,56.66,"QCOM"
2015-08-25,53.88,"QCOM"
2015-08-24,55.28,"QCOM"
2015-08-21,57.61,"QCOM"
2015-08-20,60.15,"QCOM"
2015-08-19,61.18,"QCOM"
2015-08-18,61.32,"QCOM"
2015-08-17,62.07,"QCOM"
2015-08-14,61.91,"QCOM"
2015-08-13,62.03,"QCOM"
2015-08-12,62.58,"QCOM"
2015-08-11,62.55,"QCOM"
2015-08-10,63.15,"QCOM"
2015-08-07,63.02,"QCOM"
2015-08-06,62.84,"QCOM"
2015-08-05,63.88,"QCOM"
2015-08-04,63.45,"QCOM"
2015-08-03,64.43,"QCOM"
2015-07-31,64.39,"QCOM"
2015-07-30,64.41,"QCOM"
2015-07-29,63.17,"QCOM"
2015-07-28,63.1,"QCOM"
2015-07-27,61.98,"QCOM"
2015-07-24,61.64,"QCOM"
2015-07-23,61.78,"QCOM"
2015-07-22,64.19,"QCOM"
2015-07-21,65.14,"QCOM"
2015-07-20,63.79,"QCOM"
2015-07-17,64.34,"QCOM"
2015-07-16,64.55,"QCOM"
2015-07-15,63.88,"QCOM"
2015-07-14,63.94,"QCOM"
2015-07-13,63.43,"QCOM"
2015-07-10,62.73,"QCOM"
2015-07-09,61.86,"QCOM"
2015-07-08,61.91,"QCOM"
2015-07-07,62.8,"QCOM"
2015-07-06,63.11,"QCOM"
2015-07-02,63.11,"QCOM"
2015-07-01,62.9,"QCOM"
2015-06-30,62.63,"QCOM"
2015-06-29,62.62,"QCOM"
2015-06-26,64.67,"QCOM"
2015-06-25,65.26,"QCOM"
2015-06-24,65.35,"QCOM"
2015-06-23,66.98,"QCOM"
2015-06-22,67.365,"QCOM"
2015-06-19,66.88,"QCOM"
2015-06-18,67.36,"QCOM"
2015-06-17,66.55,"QCOM"
2015-06-16,66.46,"QCOM"
2015-06-15,66.625,"QCOM"
2015-06-12,67.025,"QCOM"
2015-06-11,67.6,"QCOM"
2015-06-10,67.31,"QCOM"
2015-06-09,66.84,"QCOM"
2015-06-08,67.275,"QCOM"
2015-06-05,68.255,"QCOM"
2015-06-04,68.9,"QCOM"
2015-06-03,69.86,"QCOM"
2015-06-02,69.35,"QCOM"
2015-06-01,69.415,"QCOM"
2015-05-29,69.68,"QCOM"
2015-05-28,70.6,"QCOM"
2015-05-27,71.02,"QCOM"
2015-05-26,69.36,"QCOM"
2015-05-22,69.51,"QCOM"
2015-05-21,70.09,"QCOM"
2015-05-20,69.28,"QCOM"
2015-05-19,69.62,"QCOM"
2015-05-18,70.42,"QCOM"
2015-05-15,71.06,"QCOM"
2015-05-14,70.52,"QCOM"
2015-05-13,69.73,"QCOM"
2015-05-12,68.785,"QCOM"
2015-05-11,69.05,"QCOM"
2015-05-08,69.41,"QCOM"
2015-05-07,68.43,"QCOM"
2015-05-06,67.81,"QCOM"
2015-05-05,68.37,"QCOM"
2015-05-04,69.055,"QCOM"
2015-05-01,68.42,"QCOM"
2015-04-30,68,"QCOM"
2015-04-29,68.67,"QCOM"
2015-04-28,69.65,"QCOM"
2015-04-27,69.23,"QCOM"
2015-04-24,68.24,"QCOM"
2015-04-23,68.34,"QCOM"
2015-04-22,68.94,"QCOM"
2015-04-21,68.57,"QCOM"
2015-04-20,68.64,"QCOM"
2015-04-17,67.115,"QCOM"
2015-04-16,67.91,"QCOM"
2015-04-15,68.46,"QCOM"
2015-04-14,68.97,"QCOM"
2015-04-13,68.73,"QCOM"
2015-04-10,69.16,"QCOM"
2015-04-09,68.81,"QCOM"
2015-04-08,67.26,"QCOM"
2015-04-07,67.315,"QCOM"
2015-04-06,67.76,"QCOM"
2015-04-02,67.97,"QCOM"
2015-04-01,69.43,"QCOM"
2015-03-31,69.34,"QCOM"
2015-03-30,68.88,"QCOM"
2015-03-27,67.025,"QCOM"
2015-03-26,67.155,"QCOM"
2015-03-25,67.21,"QCOM"
2015-03-24,68.975,"QCOM"
2015-03-23,70.065,"QCOM"
2015-03-20,70.04,"QCOM"
2015-03-19,69.83,"QCOM"
2015-03-18,70.23,"QCOM"
2015-03-17,69.815,"QCOM"
2015-03-16,70,"QCOM"
2015-03-13,68.64,"QCOM"
2015-03-12,69.37,"QCOM"
2015-03-11,70.27,"QCOM"
2015-03-10,71.885,"QCOM"
2015-03-09,72.705,"QCOM"
2015-03-06,71.505,"QCOM"
2015-03-05,70.93,"QCOM"
2015-03-04,70.845,"QCOM"
2015-03-03,71.405,"QCOM"
2015-03-02,72.655,"QCOM"
2015-02-27,72.51,"QCOM"
2015-02-26,72.01,"QCOM"
2015-02-25,71.68,"QCOM"
2015-02-24,71.37,"QCOM"
2015-02-23,70.94,"QCOM"
2015-02-20,71.52,"QCOM"
2015-02-19,70.98,"QCOM"
2015-02-18,70.54,"QCOM"
2015-02-17,70.8,"QCOM"
2015-02-13,70.88,"QCOM"
2015-02-12,70.39,"QCOM"
2015-02-11,70.21,"QCOM"
2015-02-10,70.26,"QCOM"
2015-02-09,67.11,"QCOM"
2015-02-06,66.35,"QCOM"
2015-02-05,67.95,"QCOM"
2015-02-04,66.96,"QCOM"
2015-02-03,66.96,"QCOM"
2015-02-02,65.53,"QCOM"
2015-01-30,62.46,"QCOM"
2015-01-29,63.69,"QCOM"
2015-01-28,70.99,"QCOM"
2015-01-27,71.77,"QCOM"
2015-01-26,72.61,"QCOM"
2015-01-23,72.175,"QCOM"
2015-01-22,71.905,"QCOM"
2015-01-21,71.59,"QCOM"
2015-01-20,72.48,"QCOM"
2015-01-16,71.29,"QCOM"
2015-01-15,71.38,"QCOM"
2015-01-14,72.22,"QCOM"
2015-01-13,72.97,"QCOM"
2015-01-12,73.57,"QCOM"
2015-01-09,74.42,"QCOM"
2015-01-08,74.505,"QCOM"
2015-01-07,73.73,"QCOM"
2015-01-06,72.88,"QCOM"
2015-01-05,73.93,"QCOM"
2015-01-02,74.28,"QCOM"
2014-12-31,74.33,"QCOM"
2014-12-30,75.02,"QCOM"
2014-12-29,74.985,"QCOM"
2014-12-26,75.62,"QCOM"
2014-12-24,74.66,"QCOM"
2014-12-23,74.6,"QCOM"
2014-12-22,74.56,"QCOM"
2014-12-19,73.43,"QCOM"
2014-12-18,73.36,"QCOM"
2014-12-17,72.21,"QCOM"
2014-12-16,70.31,"QCOM"
2014-12-15,70.37,"QCOM"
2014-12-12,70.585,"QCOM"
2014-12-11,71.99,"QCOM"
2014-12-10,71.5,"QCOM"
2014-12-09,73.005,"QCOM"
2014-12-08,72.61,"QCOM"
2014-12-05,73.37,"QCOM"
2014-12-04,73.34,"QCOM"
2014-12-03,74.37,"QCOM"
2014-12-02,73.32,"QCOM"
2014-12-01,71.79,"QCOM"
2014-11-28,72.9,"QCOM"
2014-11-26,72.26,"QCOM"
2014-11-25,72.27,"QCOM"
2014-11-24,71.695,"QCOM"
2014-11-21,71.47,"QCOM"
2014-11-20,70.71,"QCOM"
2014-11-19,70.47,"QCOM"
2014-11-18,72.01,"QCOM"
2014-11-17,70.4,"QCOM"
2014-11-14,70.85,"QCOM"
2014-11-13,70.65,"QCOM"
2014-11-12,70.29,"QCOM"
2014-11-11,69.64,"QCOM"
2014-11-10,69.36,"QCOM"
2014-11-07,69.26,"QCOM"
2014-11-06,70.58,"QCOM"
2014-11-05,77.2,"QCOM"
2014-11-04,77.11,"QCOM"
2014-11-03,78.24,"QCOM"
2014-10-31,78.51,"QCOM"
2014-10-30,77.37,"QCOM"
2014-10-29,76.89,"QCOM"
2014-10-28,76.57,"QCOM"
2014-10-27,75.84,"QCOM"
2014-10-24,76,"QCOM"
2014-10-23,75.14,"QCOM"
2014-10-22,74.3,"QCOM"
2014-10-21,74.995,"QCOM"
2014-10-20,73.27,"QCOM"
2014-10-17,72.43,"QCOM"
2014-10-16,71.14,"QCOM"
2014-10-15,71.2,"QCOM"
2014-10-14,71.86,"QCOM"
2014-10-13,70.71,"QCOM"
2014-10-10,71.22,"QCOM"
2014-10-09,74.08,"QCOM"
2014-10-08,75.19,"QCOM"
2014-10-07,73.51,"QCOM"
2014-10-06,74.725,"QCOM"
2014-10-03,74.86,"QCOM"
2014-10-02,73.655,"QCOM"
2014-10-01,73.88,"QCOM"
2014-09-30,74.77,"QCOM"
2014-09-29,74.82,"QCOM"
2014-09-26,75.06,"QCOM"
2014-09-25,74.81,"QCOM"
2014-09-24,76.24,"QCOM"
2014-09-23,75.83,"QCOM"
2014-09-22,76.29,"QCOM"
2014-09-19,75.53,"QCOM"
2014-09-18,76.44,"QCOM"
2014-09-17,75.83,"QCOM"
2014-09-16,75.71,"QCOM"
2014-09-15,75.08,"QCOM"
2014-09-12,75.33,"QCOM"
2014-09-11,76.11,"QCOM"
2014-09-10,75.93,"QCOM"
2014-09-09,75.84,"QCOM"
2014-09-08,75.9,"QCOM"
2014-09-05,75.81,"QCOM"
2014-09-04,75.11,"QCOM"
2014-09-03,74.89,"QCOM"
2014-09-02,75.06,"QCOM"
2014-08-29,76.1,"QCOM"
2014-08-28,76.34,"QCOM"
2014-08-27,76.97,"QCOM"
2014-08-26,77.01,"QCOM"
2014-08-25,76.59,"QCOM"
2014-08-22,76.82,"QCOM"
2014-08-21,76.77,"QCOM"
2014-08-20,76.439,"QCOM"
2014-08-19,75.13,"QCOM"
2014-08-18,75.03,"QCOM"
2014-08-15,74.41,"QCOM"
2014-08-14,74.76,"QCOM"
2014-08-13,74.5,"QCOM"
2014-08-12,74.14,"QCOM"
2014-08-11,74.73,"QCOM"
2014-08-08,73.88,"QCOM"
2014-08-07,72.49,"QCOM"
2014-08-06,72.89,"QCOM"
2014-08-05,72.75,"QCOM"
2014-08-04,73.26,"QCOM"
2014-08-01,72.55,"QCOM"
2014-07-31,73.72,"QCOM"
2014-07-30,76.04,"QCOM"
2014-07-29,75.31,"QCOM"
2014-07-28,75.83,"QCOM"
2014-07-25,76.1,"QCOM"
2014-07-24,76.172,"QCOM"
2014-07-23,81.6,"QCOM"
2014-07-22,81.53,"QCOM"
2014-07-21,79.67,"QCOM"
2014-07-18,79.39,"QCOM"
2014-07-17,78.11,"QCOM"
2014-07-16,79.62,"QCOM"
2014-07-15,79.44,"QCOM"
2014-07-14,79.52,"QCOM"
2014-07-11,79.6,"QCOM"
2014-07-10,80.43,"QCOM"
2014-07-09,80.77,"QCOM"
2014-07-08,80.65,"QCOM"
2014-07-07,80.82,"QCOM"
2014-07-03,80.99,"QCOM"
2014-07-02,80.17,"QCOM"
2014-07-01,79.73,"QCOM"
2014-06-30,79.2,"QCOM"
2014-06-27,78.99,"QCOM"
2014-06-26,78.77,"QCOM"
2014-06-25,78.05,"QCOM"
2014-06-24,78.78,"QCOM"
2014-06-23,79.43,"QCOM"
2014-06-20,79.86,"QCOM"
2014-06-19,79.75,"QCOM"
2014-06-18,79.19,"QCOM"
2014-06-17,79.16,"QCOM"
2014-06-16,78.65,"QCOM"
2014-06-13,79.11,"QCOM"
2014-06-12,79.34,"QCOM"
2014-06-11,79.21,"QCOM"
2014-06-10,79.18,"QCOM"
2014-06-09,79.95,"QCOM"
2014-06-06,80.38,"QCOM"
2014-06-05,79.66,"QCOM"
2014-06-04,79.92,"QCOM"
2014-06-03,80.4,"QCOM"
2014-06-02,80.48,"QCOM"
2014-05-30,80.45,"QCOM"
2014-05-29,80.19,"QCOM"
2014-05-28,80.22,"QCOM"
2014-05-27,80.46,"QCOM"
2014-05-23,79.88,"QCOM"
2014-05-22,79.56,"QCOM"
2014-05-21,79.67,"QCOM"
2014-05-20,79.86,"QCOM"
2014-05-19,79.81,"QCOM"
2014-05-16,79.42,"QCOM"
2014-05-15,79.78,"QCOM"
2014-05-14,80.41,"QCOM"
2014-05-13,80.37,"QCOM"
2014-05-12,79.97,"QCOM"
2014-05-09,79.5,"QCOM"
2014-05-08,79.5,"QCOM"
2014-05-07,79.325,"QCOM"
2014-05-06,79.31,"QCOM"
2014-05-05,79.56,"QCOM"
2014-05-02,78.99,"QCOM"
2014-05-01,78.99,"QCOM"
2014-04-30,78.71,"QCOM"
2014-04-29,78.52,"QCOM"
2014-04-28,78.05,"QCOM"
2014-04-25,77.61,"QCOM"
2014-04-24,77.87,"QCOM"
2014-04-23,80.71,"QCOM"
2014-04-22,80.61,"QCOM"
2014-04-21,80.93,"QCOM"
2014-04-17,81.32,"QCOM"
2014-04-16,80.18,"QCOM"
